Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1041,4,2013-01-17,3854,467,1,0,0,0
1042,4,2013-01-17,2947,465,1,0,0,0
1043,4,2013-01-17,5831,934,1,0,0,0
1044,4,2013-01-17,4305,700,1,0,0,0
1045,4,2013-01-17,6010,849,1,0,0,0
1046,4,2013-01-17,4933,469,1,0,0,0
1047,4,2013-01-17,3369,464,1,0,0,0
1048,4,2013-01-17,4577,422,1,0,0,0
1049,4,2013-01-17,2544,476,1,0,0,0
1050,4,2013-01-17,3901,327,1,0,0,0
1051,4,2013-01-17,4888,783,1,0,0,0
1052,4,2013-01-17,5509,676,1,0,0,0
1053,4,2013-01-17,6519,876,1,0,0,0
1054,4,2013-01-17,4867,565,1,0,0,0
1055,4,2013-01-17,6233,856,1,0,0,0
1056,4,2013-01-17,1806,185,1,0,0,0
1057,4,2013-01-17,5241,605,1,0,0,0
1058,4,2013-01-17,5015,567,1,0,0,0
1059,4,2013-01-17,6044,970,1,0,0,0
1060,4,2013-01-17,5831,748,1,0,0,0
1061,4,2013-01-17,4011,326,1,0,0,0
1062,4,2013-01-17,5141,507,1,0,0,0
1063,4,2013-01-17,3151,472,1,0,0,0
1064,4,2013-01-17,6933,888,1,0,0,0
1065,4,2013-01-17,2788,379,1,0,0,0
1066,4,2013-01-17,9040,981,1,0,0,0
1067,4,2013-01-17,3475,319,1,0,0,0
1068,4,2013-01-17,1649,154,1,0,0,0
1069,4,2013-01-17,4706,641,1,0,0,0
1070,4,2013-01-17,5067,711,1,0,0,0
1071,4,2013-01-17,5394,690,1,0,0,0
1072,4,2013-01-17,5328,560,1,0,0,0
1073,4,2013-01-17,5834,795,1,0,0,0
1074,4,2013-01-17,3072,405,1,0,0,0
1075,4,2013-01-17,9535,957,1,0,0,0
1076,4,2013-01-17,2595,411,1,0,0,0
1077,4,2013-01-17,3892,483,1,0,0,0
1078,4,2013-01-17,2868,263,1,0,0,0
1079,4,2013-01-17,5683,503,1,0,0,0
1080,4,2013-01-17,5441,561,1,0,0,0
1081,4,2013-01-17,0,0,0,0,0,0
1082,4,2013-01-17,5853,959,1,0,0,0
1083,4,2013-01-17,3025,215,1,0,0,0
1084,4,2013-01-17,4647,692,1,0,0,0
1085,4,2013-01-17,6439,736,1,0,0,0
1086,4,2013-01-17,6282,767,1,0,0,0
1087,4,2013-01-17,4740,513,1,0,0,0
1088,4,2013-01-17,4152,467,1,0,0,0
1089,4,2013-01-17,7584,781,1,0,0,0
1090,4,2013-01-17,4368,641,1,0,0,0
1091,4,2013-01-17,5896,569,1,0,0,0
1092,4,2013-01-17,8251,865,1,0,0,0
1093,4,2013-01-17,5798,694,1,0,0,0
1094,4,2013-01-17,2468,208,1,0,0,0
1095,4,2013-01-17,3124,496,1,0,0,0
1096,4,2013-01-17,3147,454,1,0,0,0
1097,4,2013-01-17,8834,2370,1,0,0,0
1098,4,2013-01-17,3846,610,1,0,0,0
1099,4,2013-01-17,7045,884,1,0,0,0
1100,4,2013-01-17,4308,612,1,0,0,0
1101,4,2013-01-17,7352,844,1,0,0,0
1102,4,2013-01-17,6300,544,1,0,0,0
1103,4,2013-01-17,2541,218,1,0,0,0
1104,4,2013-01-17,2985,234,1,0,0,0
1105,4,2013-01-17,1946,263,1,0,0,0
1106,4,2013-01-17,3892,524,1,0,0,0
1107,4,2013-01-17,3352,469,1,0,0,0
1108,4,2013-01-17,4168,512,1,0,0,0
1109,4,2013-01-17,2670,300,1,0,0,0
1110,4,2013-01-17,3519,494,1,0,0,0
1111,4,2013-01-17,3977,415,1,0,0,0
1112,4,2013-01-17,8360,720,1,0,0,0
1113,4,2013-01-17,5407,708,1,0,0,0
1114,4,2013-01-17,13618,2324,1,0,0,0
1115,4,2013-01-17,3039,244,1,0,0,0
1004,3,2013-01-16,2796,296,1,0,0,0
1005,3,2013-01-16,4619,713,1,0,0,0
1006,3,2013-01-16,3551,585,1,0,0,0
1007,3,2013-01-16,4074,582,1,0,0,0
1008,3,2013-01-16,3945,593,1,0,0,0
1009,3,2013-01-16,3366,368,1,0,0,0
1010,3,2013-01-16,5213,597,1,0,0,0
1011,3,2013-01-16,4965,675,1,0,0,0
1012,3,2013-01-16,4083,403,1,0,0,0
1013,3,2013-01-16,2841,370,1,0,0,0
1014,3,2013-01-16,8297,1035,1,0,0,0
1015,3,2013-01-16,3728,384,1,0,0,0
1016,3,2013-01-16,2759,308,1,0,0,0
1017,3,2013-01-16,5940,945,1,0,0,0
1018,3,2013-01-16,9546,1214,1,0,0,0
1019,3,2013-01-16,5636,529,1,0,0,0
1020,3,2013-01-16,6482,914,1,0,0,0
1021,3,2013-01-16,6687,824,1,0,0,0
1022,3,2013-01-16,4355,584,1,0,0,0
1023,3,2013-01-16,3898,475,1,0,0,0
1024,3,2013-01-16,4028,608,1,0,0,0
1025,3,2013-01-16,5548,722,1,0,0,0
1026,3,2013-01-16,5707,818,1,0,0,0
1027,3,2013-01-16,8762,1236,1,0,0,0
1028,3,2013-01-16,2732,366,1,0,0,0
1029,3,2013-01-16,5169,780,1,0,0,0
1030,3,2013-01-16,2777,269,1,0,0,0
1031,3,2013-01-16,3366,295,1,0,0,0
1032,3,2013-01-16,8332,1024,1,0,0,0
1033,3,2013-01-16,10438,1122,1,0,0,0
1034,3,2013-01-16,4854,641,1,0,0,0
1035,3,2013-01-16,3684,518,1,0,0,0
1036,3,2013-01-16,3174,326,1,0,0,0
1037,3,2013-01-16,4443,649,1,0,0,0
1038,3,2013-01-16,4290,391,1,0,0,0
1039,3,2013-01-16,4410,678,1,0,0,0
1040,3,2013-01-16,4724,589,1,0,0,0
1041,3,2013-01-16,4105,506,1,0,0,0
1042,3,2013-01-16,2812,435,1,0,0,0
1043,3,2013-01-16,6520,940,1,0,0,0
1044,3,2013-01-16,4174,706,1,0,0,0
1045,3,2013-01-16,5520,711,1,0,0,0
1046,3,2013-01-16,5035,507,1,0,0,0
1047,3,2013-01-16,2798,394,1,0,0,0
1048,3,2013-01-16,4181,373,1,0,0,0
1049,3,2013-01-16,3145,593,1,0,0,0
1050,3,2013-01-16,4337,342,1,0,0,0
1051,3,2013-01-16,4454,766,1,0,0,0
1052,3,2013-01-16,5346,628,1,0,0,0
1053,3,2013-01-16,6643,879,1,0,0,0
1054,3,2013-01-16,4246,528,1,0,0,0
1055,3,2013-01-16,5873,832,1,0,0,0
1056,3,2013-01-16,1924,223,1,0,0,0
1057,3,2013-01-16,4498,485,1,0,0,0
1058,3,2013-01-16,4102,502,1,0,0,0
1059,3,2013-01-16,5851,930,1,0,0,0
1060,3,2013-01-16,4974,653,1,0,0,0
1061,3,2013-01-16,4121,329,1,0,0,0
1062,3,2013-01-16,4788,473,1,0,0,0
1063,3,2013-01-16,3500,443,1,0,0,0
1064,3,2013-01-16,7050,847,1,0,0,0
1065,3,2013-01-16,3238,410,1,0,0,0
1066,3,2013-01-16,8332,957,1,0,0,0
1067,3,2013-01-16,3923,373,1,0,0,0
1068,3,2013-01-16,2322,180,1,0,0,0
1069,3,2013-01-16,5565,911,1,0,0,0
1070,3,2013-01-16,5124,669,1,0,0,0
1071,3,2013-01-16,4785,641,1,0,0,0
1072,3,2013-01-16,4789,507,1,0,0,0
1073,3,2013-01-16,5775,801,1,0,0,0
1074,3,2013-01-16,3103,398,1,0,0,0
1075,3,2013-01-16,9378,975,1,0,0,0
1076,3,2013-01-16,2577,373,1,0,0,0
1077,3,2013-01-16,3447,428,1,0,0,0
1078,3,2013-01-16,3020,263,1,0,0,0
1079,3,2013-01-16,6436,578,1,0,0,0
1080,3,2013-01-16,9116,668,1,0,0,0
1081,3,2013-01-16,0,0,0,0,0,0
1082,3,2013-01-16,5177,852,1,0,0,0
1083,3,2013-01-16,2811,240,1,0,0,0
1084,3,2013-01-16,4947,677,1,0,0,0
1085,3,2013-01-16,6255,721,1,0,0,0
1086,3,2013-01-16,6176,750,1,0,0,0
1087,3,2013-01-16,4937,524,1,0,0,0
1088,3,2013-01-16,3328,421,1,0,0,0
1089,3,2013-01-16,6401,665,1,0,0,0
1090,3,2013-01-16,5599,782,1,0,0,0
1091,3,2013-01-16,5832,596,1,0,0,0
1092,3,2013-01-16,9240,967,1,0,0,0
1093,3,2013-01-16,6135,690,1,0,0,0
1094,3,2013-01-16,3265,295,1,0,0,0
1095,3,2013-01-16,3399,583,1,0,0,0
1096,3,2013-01-16,3067,416,1,0,0,0
1097,3,2013-01-16,7928,2166,1,0,0,0
1098,3,2013-01-16,4418,700,1,0,0,0
1099,3,2013-01-16,6483,817,1,0,0,0
1100,3,2013-01-16,4122,617,1,0,0,0
1101,3,2013-01-16,7016,801,1,0,0,0
1102,3,2013-01-16,5065,574,1,0,0,0
1103,3,2013-01-16,1734,176,1,0,0,0
1104,3,2013-01-16,2902,287,1,0,0,0
1105,3,2013-01-16,2069,272,1,0,0,0
1106,3,2013-01-16,4279,552,1,0,0,0
1107,3,2013-01-16,4018,536,1,0,0,0
1108,3,2013-01-16,4349,519,1,0,0,0
1109,3,2013-01-16,3357,346,1,0,0,0
1110,3,2013-01-16,3079,427,1,0,0,0
1111,3,2013-01-16,3617,383,1,0,0,0
1112,3,2013-01-16,8772,711,1,0,0,0
1113,3,2013-01-16,5122,627,1,0,0,0
1114,3,2013-01-16,13763,2190,1,0,0,0
1115,3,2013-01-16,3064,237,1,0,0,0
1004,2,2013-01-15,3461,351,1,0,0,0
1005,2,2013-01-15,5347,851,1,0,0,0
1006,2,2013-01-15,4314,727,1,0,0,0
1007,2,2013-01-15,3426,489,1,0,0,0
1008,2,2013-01-15,3674,613,1,0,0,0
1009,2,2013-01-15,4696,464,1,0,0,0
1010,2,2013-01-15,5442,525,1,0,0,0
1011,2,2013-01-15,4970,700,1,0,0,0
1012,2,2013-01-15,3770,383,1,0,0,0
1013,2,2013-01-15,2989,410,1,0,0,0
1014,2,2013-01-15,8179,1048,1,0,0,0
1015,2,2013-01-15,3551,332,1,0,0,0
1016,2,2013-01-15,2447,281,1,0,0,0
1017,2,2013-01-15,6373,1066,1,0,0,0
1018,2,2013-01-15,9652,1239,1,0,0,0
1019,2,2013-01-15,5792,543,1,0,0,0
1020,2,2013-01-15,7236,953,1,0,0,0
1021,2,2013-01-15,6938,881,1,0,0,0
1022,2,2013-01-15,4010,580,1,0,0,0
1023,2,2013-01-15,4433,528,1,0,0,0
1024,2,2013-01-15,3829,564,1,0,0,0
1025,2,2013-01-15,6320,769,1,0,0,0
1026,2,2013-01-15,6323,944,1,0,0,0
1027,2,2013-01-15,9576,1388,1,0,0,0
1028,2,2013-01-15,2464,356,1,0,0,0
1029,2,2013-01-15,5520,862,1,0,0,0
1030,2,2013-01-15,3076,322,1,0,0,0
1031,2,2013-01-15,2818,271,1,0,0,0
1032,2,2013-01-15,10330,1253,1,0,0,0
1033,2,2013-01-15,11300,1198,1,0,0,0
1034,2,2013-01-15,5967,868,1,0,0,0
1035,2,2013-01-15,4159,609,1,0,0,0
1036,2,2013-01-15,3869,365,1,0,0,0
1037,2,2013-01-15,4125,550,1,0,0,0
1038,2,2013-01-15,4659,407,1,0,0,0
1039,2,2013-01-15,3718,586,1,0,0,0
1040,2,2013-01-15,5225,633,1,0,0,0
1041,2,2013-01-15,4853,575,1,0,0,0
1042,2,2013-01-15,3250,512,1,0,0,0
1043,2,2013-01-15,6552,1012,1,0,0,0
1044,2,2013-01-15,4624,733,1,0,0,0
1045,2,2013-01-15,5769,753,1,0,0,0
1046,2,2013-01-15,4862,461,1,0,0,0
1047,2,2013-01-15,3072,448,1,0,0,0
1048,2,2013-01-15,3771,342,1,0,0,0
1049,2,2013-01-15,3173,582,1,0,0,0
1050,2,2013-01-15,4651,382,1,0,0,0
1051,2,2013-01-15,5010,846,1,0,0,0
1052,2,2013-01-15,5183,609,1,0,0,0
1053,2,2013-01-15,6807,826,1,0,0,0
1054,2,2013-01-15,4614,587,1,0,0,0
1055,2,2013-01-15,6656,882,1,0,0,0
1056,2,2013-01-15,2019,226,1,0,0,0
1057,2,2013-01-15,3770,481,1,0,0,0
1058,2,2013-01-15,4573,505,1,0,0,0
1059,2,2013-01-15,5625,907,1,0,0,0
1060,2,2013-01-15,5145,655,1,0,0,0
1061,2,2013-01-15,3841,328,1,0,0,0
1062,2,2013-01-15,4595,479,1,0,0,0
1063,2,2013-01-15,2855,429,1,0,0,0
1064,2,2013-01-15,6067,775,1,0,0,0
1065,2,2013-01-15,3865,495,1,0,0,0
1066,2,2013-01-15,8896,969,1,0,0,0
1067,2,2013-01-15,4310,398,1,0,0,0
1068,2,2013-01-15,2545,215,1,0,0,0
1069,2,2013-01-15,4521,667,1,0,0,0
1070,2,2013-01-15,4729,641,1,0,0,0
1071,2,2013-01-15,4908,691,1,0,0,0
1072,2,2013-01-15,4066,411,1,0,0,0
1073,2,2013-01-15,5980,858,1,0,0,0
1074,2,2013-01-15,3679,456,1,0,0,0
1075,2,2013-01-15,9627,955,1,0,0,0
1076,2,2013-01-15,2027,404,1,0,0,0
1077,2,2013-01-15,3007,414,1,0,0,0
1078,2,2013-01-15,3704,354,1,0,0,0
1079,2,2013-01-15,7384,625,1,0,0,0
1080,2,2013-01-15,7913,733,1,0,0,0
1081,2,2013-01-15,0,0,0,0,0,0
1082,2,2013-01-15,6321,1013,1,0,0,0
1083,2,2013-01-15,2763,223,1,0,0,0
1084,2,2013-01-15,5682,785,1,0,0,0
1085,2,2013-01-15,6184,728,1,0,0,0
1086,2,2013-01-15,7076,863,1,0,0,0
1087,2,2013-01-15,4643,507,1,0,0,0
1088,2,2013-01-15,3993,416,1,0,0,0
1089,2,2013-01-15,7119,780,1,0,0,0
1090,2,2013-01-15,4978,721,1,0,0,0
1091,2,2013-01-15,5587,577,1,0,0,0
1092,2,2013-01-15,9393,998,1,0,0,0
1093,2,2013-01-15,6789,786,1,0,0,0
1094,2,2013-01-15,3347,302,1,0,0,0
1095,2,2013-01-15,3577,548,1,0,0,0
1096,2,2013-01-15,2889,383,1,0,0,0
1097,2,2013-01-15,8138,2277,1,0,0,0
1098,2,2013-01-15,4071,662,1,0,0,0
1099,2,2013-01-15,8111,989,1,0,0,0
1100,2,2013-01-15,4356,638,1,0,0,0
1101,2,2013-01-15,7109,861,1,0,0,0
1102,2,2013-01-15,5509,587,1,0,0,0
1103,2,2013-01-15,2453,260,1,0,0,0
1104,2,2013-01-15,4036,309,1,0,0,0
1105,2,2013-01-15,1826,259,1,0,0,0
1106,2,2013-01-15,4411,574,1,0,0,0
1107,2,2013-01-15,4777,625,1,0,0,0
1108,2,2013-01-15,4796,620,1,0,0,0
1109,2,2013-01-15,4189,412,1,0,0,0
1110,2,2013-01-15,3239,454,1,0,0,0
1111,2,2013-01-15,3356,360,1,0,0,0
1112,2,2013-01-15,7411,665,1,0,0,0
1113,2,2013-01-15,4731,621,1,0,0,0
1114,2,2013-01-15,14606,2366,1,0,0,0
1115,2,2013-01-15,3528,277,1,0,0,0
1004,1,2013-01-14,3643,371,1,0,0,0
1005,1,2013-01-14,4938,838,1,0,0,0
1006,1,2013-01-14,3852,683,1,0,0,0
1007,1,2013-01-14,3962,580,1,0,0,0
1008,1,2013-01-14,3766,574,1,0,0,0
1009,1,2013-01-14,4609,474,1,0,0,0
1010,1,2013-01-14,5299,581,1,0,0,0
1011,1,2013-01-14,4865,736,1,0,0,0
1012,1,2013-01-14,4454,426,1,0,0,0
1013,1,2013-01-14,3446,432,1,0,0,0
1014,1,2013-01-14,8395,1055,1,0,0,0
1015,1,2013-01-14,4585,465,1,0,0,0
1016,1,2013-01-14,3632,410,1,0,0,0
1017,1,2013-01-14,6493,1058,1,0,0,0
1018,1,2013-01-14,9489,1234,1,0,0,0
1019,1,2013-01-14,6376,600,1,0,0,0
1020,1,2013-01-14,7431,1032,1,0,0,0
1021,1,2013-01-14,7407,931,1,0,0,0
1022,1,2013-01-14,4590,627,1,0,0,0
1023,1,2013-01-14,4275,543,1,0,0,0
1024,1,2013-01-14,4555,684,1,0,0,0
1025,1,2013-01-14,7124,875,1,0,0,0
1026,1,2013-01-14,7216,1049,1,0,0,0
1027,1,2013-01-14,9290,1322,1,0,0,0
1028,1,2013-01-14,2452,379,1,0,0,0
1029,1,2013-01-14,5696,851,1,0,0,0
1030,1,2013-01-14,2764,288,1,0,0,0
1031,1,2013-01-14,2897,284,1,0,0,0
1032,1,2013-01-14,9596,1149,1,0,0,0
1033,1,2013-01-14,10872,1202,1,0,0,0
1034,1,2013-01-14,5458,780,1,0,0,0
1035,1,2013-01-14,3970,573,1,0,0,0
1036,1,2013-01-14,3492,354,1,0,0,0
1037,1,2013-01-14,5121,759,1,0,0,0
1038,1,2013-01-14,4294,407,1,0,0,0
1039,1,2013-01-14,5283,790,1,0,0,0
1040,1,2013-01-14,6286,764,1,0,0,0
1041,1,2013-01-14,5375,619,1,0,0,0
1042,1,2013-01-14,3278,477,1,0,0,0
1043,1,2013-01-14,6433,967,1,0,0,0
1044,1,2013-01-14,4780,814,1,0,0,0
1045,1,2013-01-14,5349,701,1,0,0,0
1046,1,2013-01-14,5246,520,1,0,0,0
1047,1,2013-01-14,4023,514,1,0,0,0
1048,1,2013-01-14,4385,392,1,0,0,0
1049,1,2013-01-14,3347,629,1,0,0,0
1050,1,2013-01-14,5179,398,1,0,0,0
1051,1,2013-01-14,5738,924,1,0,0,0
1052,1,2013-01-14,5987,749,1,0,0,0
1053,1,2013-01-14,6710,916,1,0,0,0
1054,1,2013-01-14,5177,616,1,0,0,0
1055,1,2013-01-14,5814,849,1,0,0,0
1056,1,2013-01-14,2174,249,1,0,0,0
1057,1,2013-01-14,4755,571,1,0,0,0
1058,1,2013-01-14,5143,590,1,0,0,0
1059,1,2013-01-14,5953,990,1,0,0,0
1060,1,2013-01-14,5499,737,1,0,0,0
1061,1,2013-01-14,4647,405,1,0,0,0
1062,1,2013-01-14,5145,555,1,0,0,0
1063,1,2013-01-14,3250,492,1,0,0,0
1064,1,2013-01-14,6225,823,1,0,0,0
1065,1,2013-01-14,3512,454,1,0,0,0
1066,1,2013-01-14,9513,1060,1,0,0,0
1067,1,2013-01-14,4050,382,1,0,0,0
1068,1,2013-01-14,2733,223,1,0,0,0
1069,1,2013-01-14,4988,743,1,0,0,0
1070,1,2013-01-14,4089,636,1,0,0,0
1071,1,2013-01-14,5344,744,1,0,0,0
1072,1,2013-01-14,6061,637,1,0,0,0
1073,1,2013-01-14,5538,794,1,0,0,0
1074,1,2013-01-14,3303,442,1,0,0,0
1075,1,2013-01-14,10480,1038,1,0,0,0
1076,1,2013-01-14,2723,461,1,0,0,0
1077,1,2013-01-14,3818,494,1,0,0,0
1078,1,2013-01-14,4549,419,1,0,0,0
1079,1,2013-01-14,6580,576,1,0,0,0
1080,1,2013-01-14,8131,796,1,0,0,0
1081,1,2013-01-14,0,0,0,0,0,0
1082,1,2013-01-14,5373,877,1,0,0,0
1083,1,2013-01-14,2868,233,1,0,0,0
1084,1,2013-01-14,5891,839,1,0,0,0
1085,1,2013-01-14,6029,732,1,0,0,0
1086,1,2013-01-14,7444,900,1,0,0,0
1087,1,2013-01-14,4563,504,1,0,0,0
1088,1,2013-01-14,3881,447,1,0,0,0
1089,1,2013-01-14,7543,833,1,0,0,0
1090,1,2013-01-14,4378,643,1,0,0,0
1091,1,2013-01-14,5908,588,1,0,0,0
1092,1,2013-01-14,10378,1164,1,0,0,0
1093,1,2013-01-14,6310,737,1,0,0,0
1094,1,2013-01-14,3906,370,1,0,0,0
1095,1,2013-01-14,3687,577,1,0,0,0
1096,1,2013-01-14,3193,447,1,0,0,0
1097,1,2013-01-14,8642,2310,1,0,0,0
1098,1,2013-01-14,5344,824,1,0,0,0
1099,1,2013-01-14,7965,993,1,0,0,0
1100,1,2013-01-14,4065,597,1,0,0,0
1101,1,2013-01-14,7179,877,1,0,0,0
1102,1,2013-01-14,5979,697,1,0,0,0
1103,1,2013-01-14,2967,264,1,0,0,0
1104,1,2013-01-14,4236,379,1,0,0,0
1105,1,2013-01-14,2509,324,1,0,0,0
1106,1,2013-01-14,3773,527,1,0,0,0
1107,1,2013-01-14,3984,547,1,0,0,0
1108,1,2013-01-14,5126,620,1,0,0,0
1109,1,2013-01-14,4108,445,1,0,0,0
1110,1,2013-01-14,3389,479,1,0,0,0
1111,1,2013-01-14,4337,452,1,0,0,0
1112,1,2013-01-14,7116,684,1,0,0,0
1113,1,2013-01-14,4644,603,1,0,0,0
1114,1,2013-01-14,14672,2383,1,0,0,0
1115,1,2013-01-14,3158,252,1,0,0,0
1004,7,2013-01-13,0,0,0,0,0,0
1005,7,2013-01-13,0,0,0,0,0,0
1006,7,2013-01-13,0,0,0,0,0,0
1007,7,2013-01-13,0,0,0,0,0,0
1008,7,2013-01-13,0,0,0,0,0,0
1009,7,2013-01-13,0,0,0,0,0,0
1010,7,2013-01-13,0,0,0,0,0,0
1011,7,2013-01-13,0,0,0,0,0,0
1012,7,2013-01-13,0,0,0,0,0,0
1013,7,2013-01-13,0,0,0,0,0,0
1014,7,2013-01-13,0,0,0,0,0,0
1015,7,2013-01-13,0,0,0,0,0,0
1016,7,2013-01-13,0,0,0,0,0,0
1017,7,2013-01-13,0,0,0,0,0,0
1018,7,2013-01-13,0,0,0,0,0,0
1019,7,2013-01-13,0,0,0,0,0,0
1020,7,2013-01-13,0,0,0,0,0,0
1021,7,2013-01-13,0,0,0,0,0,0
1022,7,2013-01-13,0,0,0,0,0,0
1023,7,2013-01-13,0,0,0,0,0,0
1024,7,2013-01-13,0,0,0,0,0,0
1025,7,2013-01-13,0,0,0,0,0,0
1026,7,2013-01-13,0,0,0,0,0,0
1027,7,2013-01-13,0,0,0,0,0,0
1028,7,2013-01-13,0,0,0,0,0,0
1029,7,2013-01-13,0,0,0,0,0,0
1030,7,2013-01-13,0,0,0,0,0,0
1031,7,2013-01-13,0,0,0,0,0,0
1032,7,2013-01-13,0,0,0,0,0,0
1033,7,2013-01-13,0,0,0,0,0,0
1034,7,2013-01-13,0,0,0,0,0,0
1035,7,2013-01-13,0,0,0,0,0,0
1036,7,2013-01-13,0,0,0,0,0,0
1037,7,2013-01-13,0,0,0,0,0,0
1038,7,2013-01-13,0,0,0,0,0,0
1039,7,2013-01-13,0,0,0,0,0,0
1040,7,2013-01-13,0,0,0,0,0,0
1041,7,2013-01-13,0,0,0,0,0,0
1042,7,2013-01-13,0,0,0,0,0,0
1043,7,2013-01-13,0,0,0,0,0,0
1044,7,2013-01-13,0,0,0,0,0,0
1045,7,2013-01-13,0,0,0,0,0,0
1046,7,2013-01-13,0,0,0,0,0,0
1047,7,2013-01-13,0,0,0,0,0,0
1048,7,2013-01-13,0,0,0,0,0,0
1049,7,2013-01-13,0,0,0,0,0,0
1050,7,2013-01-13,0,0,0,0,0,0
1051,7,2013-01-13,0,0,0,0,0,0
1052,7,2013-01-13,0,0,0,0,0,0
1053,7,2013-01-13,0,0,0,0,0,0
1054,7,2013-01-13,0,0,0,0,0,0
1055,7,2013-01-13,0,0,0,0,0,0
1056,7,2013-01-13,0,0,0,0,0,0
1057,7,2013-01-13,0,0,0,0,0,0
1058,7,2013-01-13,0,0,0,0,0,0
1059,7,2013-01-13,0,0,0,0,0,0
1060,7,2013-01-13,0,0,0,0,0,0
1061,7,2013-01-13,0,0,0,0,0,0
1062,7,2013-01-13,0,0,0,0,0,0
1063,7,2013-01-13,0,0,0,0,0,0
1064,7,2013-01-13,0,0,0,0,0,0
1065,7,2013-01-13,0,0,0,0,0,0
1066,7,2013-01-13,0,0,0,0,0,0
1067,7,2013-01-13,0,0,0,0,0,0
1068,7,2013-01-13,0,0,0,0,0,0
1069,7,2013-01-13,0,0,0,0,0,0
1070,7,2013-01-13,0,0,0,0,0,0
1071,7,2013-01-13,0,0,0,0,0,0
1072,7,2013-01-13,0,0,0,0,0,0
1073,7,2013-01-13,0,0,0,0,0,0
1074,7,2013-01-13,0,0,0,0,0,0
1075,7,2013-01-13,0,0,0,0,0,0
1076,7,2013-01-13,0,0,0,0,0,0
1077,7,2013-01-13,0,0,0,0,0,0
1078,7,2013-01-13,0,0,0,0,0,0
1079,7,2013-01-13,0,0,0,0,0,0
1080,7,2013-01-13,0,0,0,0,0,0
1081,7,2013-01-13,0,0,0,0,0,0
1082,7,2013-01-13,0,0,0,0,0,0
1083,7,2013-01-13,0,0,0,0,0,0
1084,7,2013-01-13,0,0,0,0,0,0
1085,7,2013-01-13,0,0,0,0,0,0
1086,7,2013-01-13,0,0,0,0,0,0
1087,7,2013-01-13,0,0,0,0,0,0
1088,7,2013-01-13,0,0,0,0,0,0
1089,7,2013-01-13,0,0,0,0,0,0
1090,7,2013-01-13,0,0,0,0,0,0
1091,7,2013-01-13,0,0,0,0,0,0
1092,7,2013-01-13,0,0,0,0,0,0
1093,7,2013-01-13,0,0,0,0,0,0
1094,7,2013-01-13,0,0,0,0,0,0
1095,7,2013-01-13,0,0,0,0,0,0
1096,7,2013-01-13,0,0,0,0,0,0
1097,7,2013-01-13,8930,2131,1,0,0,0
1098,7,2013-01-13,0,0,0,0,0,0
1099,7,2013-01-13,0,0,0,0,0,0
1100,7,2013-01-13,0,0,0,0,0,0
1101,7,2013-01-13,0,0,0,0,0,0
1102,7,2013-01-13,0,0,0,0,0,0
1103,7,2013-01-13,0,0,0,0,0,0
1104,7,2013-01-13,0,0,0,0,0,0
1105,7,2013-01-13,0,0,0,0,0,0
1106,7,2013-01-13,0,0,0,0,0,0
1107,7,2013-01-13,0,0,0,0,0,0
1108,7,2013-01-13,0,0,0,0,0,0
1109,7,2013-01-13,0,0,0,0,0,0
1110,7,2013-01-13,0,0,0,0,0,0
1111,7,2013-01-13,0,0,0,0,0,0
1112,7,2013-01-13,0,0,0,0,0,0
1113,7,2013-01-13,0,0,0,0,0,0
1114,7,2013-01-13,0,0,0,0,0,0
1115,7,2013-01-13,0,0,0,0,0,0
1004,6,2013-01-12,4485,449,1,0,0,0
1005,6,2013-01-12,5307,832,1,0,0,0
1006,6,2013-01-12,5419,847,1,0,0,0
1007,6,2013-01-12,6633,896,1,0,0,0
1008,6,2013-01-12,4272,642,1,0,0,0
1009,6,2013-01-12,2813,286,1,0,0,0
1010,6,2013-01-12,8951,929,1,0,0,0
1011,6,2013-01-12,7757,1053,1,0,0,0
1012,6,2013-01-12,5624,491,1,0,0,0
1013,6,2013-01-12,2163,271,1,0,0,0
1014,6,2013-01-12,5085,636,1,0,0,0
1015,6,2013-01-12,4569,427,1,0,0,0
1016,6,2013-01-12,3791,432,1,0,0,0
1017,6,2013-01-12,5651,851,1,0,0,0
1018,6,2013-01-12,13070,1562,1,0,0,0
1019,6,2013-01-12,7838,725,1,0,0,0
1020,6,2013-01-12,10551,1341,1,0,0,0
1021,6,2013-01-12,8871,1082,1,0,0,0
1022,6,2013-01-12,6242,824,1,0,0,0
1023,6,2013-01-12,6196,717,1,0,0,0
1024,6,2013-01-12,5914,823,1,0,0,0
1025,6,2013-01-12,6714,753,1,0,0,0
1026,6,2013-01-12,8193,1129,1,0,0,0
1027,6,2013-01-12,10230,1500,1,0,0,0
1028,6,2013-01-12,2919,357,1,0,0,0
1029,6,2013-01-12,1477,198,1,0,0,0
1030,6,2013-01-12,1500,136,1,0,0,0
1031,6,2013-01-12,4419,403,1,0,0,0
1032,6,2013-01-12,6112,619,1,0,0,0
1033,6,2013-01-12,10428,1001,1,0,0,0
1034,6,2013-01-12,2364,258,1,0,0,0
1035,6,2013-01-12,1547,224,1,0,0,0
1036,6,2013-01-12,5183,547,1,0,0,0
1037,6,2013-01-12,6732,906,1,0,0,0
1038,6,2013-01-12,5403,484,1,0,0,0
1039,6,2013-01-12,7515,1122,1,0,0,0
1040,6,2013-01-12,6170,657,1,0,0,0
1041,6,2013-01-12,6475,673,1,0,0,0
